site,jday,month,month_name,season_name,species,microhabitat,ind,phenology,cycle_phase,leaf_type,leaf_code,leaf_state,obv_temp,rev_temp,cond_obv_temp,rad_obv_temp,wind_obv_temp,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,length,width,chl,fresh_weight,dry_weight,water_content,leaf_dens
CJ,241,8,aug,summer,Alliaria petiolata,SC,CJ_SC_52,sum_ros,ros,b,1,green,29.2,29,"NA_NA",NA,NA,25,33.4,NA,NA,NA,12,4.8,26.4333333333333,0.21,0.0502,3.183266932270916,4.183333333333334
CJ,241,8,aug,summer,Alliaria petiolata,SC,CJ_SC_52,sum_ros,ros,b,2,green,29.4,29.7,"NA_NA",NA,NA,25,33.4,NA,NA,NA,12.5,5.2,28.7,0.2755,0.0679,3.0574374079528717,5.432
CJ,241,8,aug,summer,Alliaria petiolata,SC,CJ_SC_53,sum_ros,ros,b,1,green,30,29.7,"NA_NA",NA,NA,25,33.4,NA,NA,NA,8,1.3,28.6666666666667,0.0725,0.013,4.576923076923077,1.625
CJ,241,8,aug,summer,Alliaria petiolata,SC,CJ_SC_53,sum_ros,ros,b,2,green,29.3666666666667,29.3,"NA_NA",NA,NA,25,33.4,NA,NA,NA,13.5,5,30.6666666666667,0.2535,0.0532,3.7650375939849625,3.94074074074074
CJ,241,8,aug,summer,Alliaria petiolata,SC,CJ_SC_53,sum_ros,ros,b,3,green,29.9,29.8666666666667,"NA_NA",NA,NA,25,33.4,NA,NA,NA,16.5,7,28.4666666666667,0.5095,0.1159,3.396031061259706,7.024242424242424
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_54,aut_ros,ros,b,1,green,20.4,19.9333333333333,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_54,aut_ros,ros,b,2,green,19.9666666666667,20,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_54,aut_ros,ros,b,3,green,20.0333333333333,20.0666666666667,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_55,aut_ros,ros,b,1,green,20.4333333333333,20.5,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,14,5.5,32.2333333333333,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_55,aut_ros,ros,b,2,green,21.0333333333333,20.9333333333333,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,4,1.2,16.3,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_55,aut_ros,ros,b,3,senescent,20.3,20.3,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,16,3,12.3333333333333,0.031,0.029,0.06896551724137925,1.8125
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_56,aut_ros,ros,b,1,green,20.1,19.8666666666667,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,14.5,5,29.5333333333333,0.2505,0.052,3.8173076923076925,3.586206896551724
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_56,aut_ros,ros,b,2,green,19.9333333333333,19.9,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,6,2,22.9666666666667,0.076,0.011,5.90909090909091,1.8333333333333333
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_57,aut_ros,ros,b,1,green,19.5666666666667,19.6333333333333,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,11,5,28.4,0.221,0.044,4.0227272727272725,4
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_57,aut_ros,ros,b,2,green,19.8666666666667,19.8666666666667,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,10,3.5,27.6333333333333,0.1085,0.02,4.425,2
CJ,257,9,sep,autumn,Alliaria petiolata,SC,CJ_SC_57,aut_ros,ros,b,3,green,19.5333333333333,19.3666666666667,NR_NW,NR,NW,17.5,24.4,NA,NA,NA,2,1,22.4,0.0185,0.0036,4.138888888888889,1.8
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_58,aut_ros,ros,b,1,green,20.1333333333333,20.1666666666667,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_58,aut_ros,ros,b,2,green,20.2,20.2333333333333,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_58,aut_ros,ros,b,3,presenescent,20.2666666666667,20.2,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_59,aut_ros,ros,b,1,green,20.3,20.1333333333333,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_59,aut_ros,ros,b,2,green,19.9,19.9,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_59,aut_ros,ros,b,3,presenescent,19.9,20.1333333333333,NR_NW,NR,NW,19,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_60,aut_ros,ros,b,1,green,20.4666666666667,20.5,"NA_NA",NA,NA,19,27.7,NA,NA,NA,10,3.2,29.5666666666667,0.13,0.0227,4.726872246696035,2.2700000000000005
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_60,aut_ros,ros,b,2,green,20.3666666666667,21.2,"NA_NA",NA,NA,19,27.7,NA,NA,NA,8,3,29.7,0.116,0.0224,4.178571428571429,2.8
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_61,aut_ros,ros,b,1,green,20.3,20.3,"NA_NA",NA,NA,19,27.7,NA,NA,NA,13.8,4.2,29.9666666666667,0.252,0.0259,8.72972972972973,1.8768115942028984
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_61,aut_ros,ros,b,2,green,20.1,19.9333333333333,"NA_NA",NA,NA,19,27.7,NA,NA,NA,6.7,1.9,29.3333333333333,0.062,0.0056,10.071428571428571,0.835820895522388
CJ,278,10,oct,autumn,Alliaria petiolata,SC,CJ_SC_61,aut_ros,ros,b,3,green,19.9,19.9,"NA_NA",NA,NA,19,27.7,NA,NA,NA,5,1.9,29.4,0.041,0.0039,9.512820512820513,0.78
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_3,veg,rep,b,1,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,13,5.5,31.0666666666667,0.5039,0.0552,8.128623188405797,4.246153846153846
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_3,veg,rep,b,2,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,12.4,6.2,33.7,0.6194,0.0623,8.942215088282502,5.024193548387097
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_3,veg,rep,b,3,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,3.5,2,18.8,0.079,0.0117,5.752136752136752,3.342857142857143
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_4,veg,rep,b,1,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,13.3,5.8,36.8333333333333,0.5969,0.0634,8.414826498422713,4.7669172932330826
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_4,veg,rep,b,2,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,14.5,7.5,32.1666666666667,0.7738,0.0807,8.588599752168527,5.565517241379309
CJ,70,3,mar,spring,Alliaria petiolata,C,CJ_C_4,veg,rep,b,3,green,NA,NA,NA,NA,NA,12.5,21.4,11.8125,22,7.75,5.7,4,25.7666666666667,0.1974,0.0274,6.204379562043795,4.807017543859649
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_5,rep,rep,b,1,green,15.9,15.4,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_5,rep,rep,m,2,green,16.2,15.7,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_5,rep,rep,a,3,green,14.2,13.5,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_6,veg,rep,b,1,green,14,13.9,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_6,veg,rep,b,2,green,15,14,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_6,veg,rep,b,3,green,14.3,13.8,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_7,rep,rep,b,1,green,15.2,15,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,9.5,4.5,26.3,0.2662,0.0296,7.993243243243242,3.115789473684211
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_7,rep,rep,m,2,green,18.2,17,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,12.3,7.5,28,0.709,0.0812,7.731527093596059,6.601626016260162
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_7,rep,rep,a,3,green,15.6,15.1,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,6.5,5.5,28.3666666666667,0.2411,0.0326,6.395705521472394,5.015384615384614
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_8,rep,rep,b,1,green,14.6,14.9,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,15,6.5,26.7666666666667,0.7339,0.0828,7.863526570048309,5.52
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_8,rep,rep,m,2,green,13.8,14.5,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,12.5,9,27.9,0.7673,0.0964,6.9595435684647295,7.712000000000001
CJ,85,3,mar,spring,Alliaria petiolata,C,CJ_C_8,rep,rep,a,3,green,14.8,15.2,"NA_NA",NA,NA,9.3,18.1,NA,NA,NA,7,5.5,30.7,0.2848,0.0468,5.085470085470085,6.685714285714286
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_9,rep,rep,b,1,green,18.5,18.6,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_9,rep,rep,m,2,green,19,19.4,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_9,rep,rep,a,3,green,19.4,19.2,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_10,rep,rep,b,1,green,18.8,18.8,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_10,rep,rep,m,2,green,19.3,19.2,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_10,rep,rep,a,3,green,19.7,19.5,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_11,veg,rep,b,1,green,20.5,20.4,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,5.5,1.5,18.4666666666667,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_11,veg,rep,b,2,green,19.5,19.7,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,7.5,2,23.8333333333333,0.0551,0.0106,4.19811320754717,1.4133333333333333
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_11,veg,rep,b,3,green,20.3,20.2,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,10,4,21.7,0.1391,0.0199,5.989949748743718,1.9900000000000002
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_12,rep,rep,b,1,green,19.9,19.7,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,12.5,6,30.0666666666667,0.3631,0.0397,8.14609571788413,3.1759999999999997
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_12,rep,rep,m,2,green,19.3,19.3,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,7,6,27.8666666666667,0.1333,0.021,5.347619047619047,3
CJ,99,4,apr,spring,Alliaria petiolata,C,CJ_C_12,rep,rep,a,3,green,19.9,19.8,"NA_NA",NA,NA,13.7,23.5,NA,NA,NA,4,3.5,26,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_13,rep,rep,b,1,green,19.2,19,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_13,rep,rep,m,2,green,18.8,18.7,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_13,rep,rep,a,3,green,19.3,19.4,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_14,rep,rep,b,1,green,18.9,18.8,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_14,rep,rep,m,2,green,19.1,18.9,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_14,rep,rep,a,3,green,19.2,19.1,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_15,rep,rep,b,1,green,19.5,19.3,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,12.5,9.5,28.5,0.8785,0.1045,7.406698564593301,8.36
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_15,rep,rep,m,2,green,19.6,19.5,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,11,8,28.3333333333333,0.4944,0.0677,6.3028064992614485,6.154545454545455
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_15,rep,rep,a,3,green,19.5,19.8,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,8.5,5.5,26.8666666666667,0.2469,0.0339,6.283185840707965,3.988235294117647
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_16,rep,rep,b,1,green,19,18.9,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,5,7,27.3,0.4448,0.0516,7.62015503875969,10.32
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_16,rep,rep,m,2,green,19.2,19.5,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,8,8,25.3333333333333,0.4521,0.0558,7.102150537634408,6.9750000000000005
CJ,113,4,apr,spring,Alliaria petiolata,C,CJ_C_16,rep,rep,a,3,green,19.7,19.6,"NA_NA",NA,NA,13.9,22.9,NA,NA,NA,6,6,26.6666666666667,0.2187,0.0266,7.2218045112781954,4.433333333333333
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_17,rep,rep,b,1,green,16.4,16.3,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_17,rep,rep,m,2,green,16.1,16.1,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_17,rep,rep,a,3,green,16,16.1,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_18,rep,rep,b,1,green,16.4,16.4,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_18,rep,rep,m,2,green,16.3,16.4,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_18,rep,rep,a,3,green,16.3,16.4,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_19,rep,rep,b,1,green,15.7,15.8,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,6.2,5,26.5333333333333,0.2393,0.0298,7.03020134228188,4.806451612903226
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_19,rep,rep,m,2,green,15.7,15.8,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,7.5,6.8,27.4333333333333,0.2813,0.0391,6.194373401534526,5.213333333333334
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_19,rep,rep,a,3,green,16,16.3,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,6,3.5,28.4,0.1277,0.0163,6.83435582822086,2.7166666666666663
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_20,rep,rep,b,1,green,16.9,16.5,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,9.2,8.1,29.3666666666667,0.3976,0.046,7.643478260869566,5
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_20,rep,rep,m,2,green,16.8,16.9,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,8,7,28.7,0.3525,0.0457,6.713347921225383,5.7124999999999995
CJ,127,5,may,spring,Alliaria petiolata,C,CJ_C_20,rep,rep,a,3,green,16.8,16.8,NR_NA,NR,NA,14.4,21.4,NA,NA,NA,4.5,3,25.6333333333333,0.0853,0.0113,6.548672566371682,2.511111111111111
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_21,rep,rep,b,1,green,21.2,21,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,13,9.5,29.7333333333333,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_21,rep,rep,m,2,green,21.1,21,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,13,10,32.2,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_21,rep,rep,a,3,green,21.2,21.6,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,6.2,4.5,31.8333333333333,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_22,rep,rep,b,1,green,20.8,20.5,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,15.5,9.5,31.2666666666667,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_22,rep,rep,m,2,green,20.4,20.3,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,14,9.5,30.0666666666667,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_22,rep,rep,a,3,green,20.1,20.1,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,7.5,4,31.4333333333333,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_23,rep,rep,b,1,green,21,21,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,8.5,6.5,29.2,0.3656,0.0449,7.142538975501113,5.282352941176471
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_23,rep,rep,m,2,green,21.2,21.2,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,8.5,6,30.8333333333333,0.2754,0.0391,6.0434782608695645,4.6000000000000005
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_23,rep,rep,a,3,green,21.2,21.2,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,5.5,3.2,31.5333333333333,0.1011,0.0108,8.36111111111111,1.9636363636363638
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_24,rep,rep,b,1,green,20.4,20.3,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,8.6,5.4,30.2333333333333,0.2798,0.0354,6.903954802259887,4.116279069767442
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_24,rep,rep,m,2,green,20.1,20,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,6.5,6,27.8666666666667,0.2823,0.0378,6.468253968253968,5.815384615384615
CJ,141,5,may,spring,Alliaria petiolata,C,CJ_C_24,rep,rep,a,3,green,20,19.9,"NA_NA",NA,NA,16.5,24.8,NA,NA,NA,3.5,3.5,27.5666666666667,0.0689,0.0084,7.202380952380953,2.4
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_25,sen,rep,b,1,presenescent,25.8,26.2,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_25,sen,rep,m,2,presenescent,26.8,26.7,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_25,sen,rep,a,3,presenescent,26.6,26.7,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_26,sen,rep,b,1,presenescent,25.1,25.3,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_26,sen,rep,m,2,presenescent,25.5,25.5,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_26,sen,rep,a,3,presenescent,25.7,25.8,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_27,sum_ros,ros,b,1,green,26.8,26.7,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_27,sum_ros,ros,b,2,green,26.4,26.3,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_28,rep,rep,b,1,green,25.9,26,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,7,5,14.8,0.167,0.0177,8.435028248587571,2.5285714285714285
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_28,rep,rep,m,2,green,26.2,26.3,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,6.5,4.5,24.3333333333333,0.157,0.0189,7.306878306878307,2.9076923076923076
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_28,rep,rep,a,3,green,27.3,27.2,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,2.5,1.5,25.3,0.011,0.002,4.5,0.8
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_29,rep,rep,b,1,green,27.1,26.9,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,13,10,28.3666666666667,0.809,0.1203,5.724854530340815,9.253846153846153
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_29,rep,rep,m,2,green,26.9,26.9,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,11,7.5,28.3,0.452,0.0676,5.6863905325443795,6.145454545454545
CJ,162,6,jun,summer,Alliaria petiolata,C,CJ_C_29,rep,rep,a,3,green,26.5,26.4,"NA_NA",NA,NA,24.4,32.6,NA,NA,NA,7,3.5,25.6666666666667,0.105,0.0174,5.0344827586206895,2.4857142857142853
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_33,rep,rep,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,10,10.2,24.65,0.7725,0.1196,5.459030100334448,11.959999999999999
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_33,rep,rep,m,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,13.8,9.7,28.8333333333333,0.693,0.0993,5.978851963746223,7.195652173913043
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_33,rep,rep,a,3,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,4.2,3.1,26.2666666666667,0.063,0.0119,4.294117647058823,2.8333333333333335
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_34,rep,rep,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,14,12,24.2,1.003,0.149,5.731543624161073,10.642857142857142
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_34,rep,rep,m,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,15,11,24.2666666666667,1.022,0.1315,6.771863117870723,8.766666666666667
CJ,167,6,jun,summer,Alliaria petiolata,C,CJ_C_34,rep,rep,a,3,senescent,NA,NA,NA,NA,NA,25.8,33.8,NA,NA,NA,10,6,26.4333333333333,0.311,0.0454,5.85022026431718,4.540000000000001
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_37,sum_ros,ros,b,1,green,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,11,5.5,24.8333333333333,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_37,sum_ros,ros,b,2,green,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,7,3.5,27.3,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_37,sum_ros,ros,b,3,green,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,3,1,20.0666666666667,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_38,sum_ros,ros,b,1,green,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,13,5,28,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_38,sum_ros,ros,b,2,green,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,17,8,25.7666666666667,NA,NA,NA,NA
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_39,sen,rep,b,1,senescent,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,14,8,5.1,0.141,0.1181,0.1939034716342082,8.435714285714285
CJ,176,6,jun,summer,Alliaria petiolata,C,CJ_C_39,sen,rep,m,2,senescent,NA,NA,NA,NA,NA,23.6,30.9,NA,NA,NA,13.5,10,7.13333333333333,0.58,0.1101,4.2679382379654855,8.155555555555557
